id_persona,PeID
15340-1-03,8490
15341-1-01,8491
15344-1-01,8492
15348-1-03,8493
15352-1-01,8494
15354-1-04,8495
15355-1-01,8496
15357-1-01,8497
15357-1-02,8498
15359-1-01,8499
15360-1-02,8500
15361-1-01,8501
15364-1-02,8502
15365-1-02,8503
15366-1-01,8504
15367-1-02,8505
15368-1-02,8506
15370-1-01,8507
15372-1-01,8508
15372-1-03,8509
15376-1-01,8510
15379-1-01,8511
15381-1-02,8512
15382-1-02,8513
15384-1-01,8514
15386-1-01,8515
15388-1-01,8516
15389-1-01,8517
15391-1-01,8518
15392-1-05,8519
15395-1-01,8520
15396-1-01,8521
15397-1-02,8522
15400-1-02,8523
15401-1-01,8524
15401-1-02,8525
15407-1-01,8526
15409-1-01,8527
15412-1-02,8528
15416-1-02,8529
15417-1-01,8530
15423-1-01,8531
15425-1-01,8532
15426-1-02,8533
15428-1-01,8534
15429-1-01,8535
15431-1-01,8536
15434-1-01,8537
15435-1-01,8538
15437-1-01,8539
15438-1-01,8540
15438-1-02,8541
15439-1-02,8542
15440-1-01,8543
15441-1-01,8544
15442-1-01,8545
15445-1-01,8546
15450-1-01,8547
15450-1-02,8548
15452-1-02,8549
15455-1-01,8550
15459-1-01,8551
15462-1-01,8552
15465-1-01,8553
15467-1-01,8554
15470-1-02,8555
15472-1-01,8556
15474-1-01,8557
15476-1-01,8558
15479-1-01,8559
15480-1-01,8560
15486-1-02,8561
15487-1-02,8562
15491-1-04,8563
15493-1-02,8564
15493-1-03,8565
15494-1-01,8566
15494-1-02,8567
15495-1-02,8568
15496-1-01,8569
15496-1-03,8570
15497-1-01,8571
15501-1-02,8572
15503-1-02,8573
15505-1-01,8574
15505-1-02,8575
15505-1-03,8576
15506-1-01,8577
15507-1-02,8578
15508-1-02,8579
15508-1-03,8580
15510-1-05,8581
15511-1-01,8582
15512-1-02,8583
15513-1-02,8584
15514-1-02,8585
15515-1-01,8586
15516-1-02,8587
15518-1-02,8588
15518-1-03,8589
15519-1-01,8590
15519-1-03,8591
15522-1-01,8592
15523-1-02,8593
15524-1-01,8594
15527-1-01,8595
15530-1-01,8596
15530-1-02,8597
15531-1-01,8598
15531-1-02,8599
15531-1-03,8600
15532-1-02,8601
15535-1-01,8602
15535-1-02,8603
15539-1-01,8604
15541-1-01,8605
15544-1-01,8606
15546-1-01,8607
15546-1-02,8608
15548-1-03,8609
15554-1-02,8610
15556-1-02,8611
15559-1-03,8612
15560-1-01,8613
15560-1-02,8614
15562-1-01,8615
15563-1-01,8616
15564-1-01,8617
15565-1-02,8618
15566-1-01,8619
15566-1-04,8620
15568-1-01,8621
15569-1-01,8622
15571-1-01,8623
15572-1-01,8624
15573-1-01,8625
15573-1-02,8626
15575-1-01,8627
15589-1-01,8628
15593-1-03,8629
15596-1-01,8630
15610-1-02,8631
15612-1-02,8632
15612-1-03,8633
15612-1-07,8634
15613-1-03,8635
15618-1-02,8636
15619-1-01,8637
15620-1-01,8638
15621-1-01,8639
15622-1-01,8640
15622-1-02,8641
15624-1-01,8642
15627-1-02,8643
15628-1-01,8644
15631-1-02,8645
15633-1-01,8646
15636-1-02,8647
15637-1-01,8648
15642-1-01,8649
15643-1-04,8650
15644-1-01,8651
15644-1-02,8652
15644-1-03,8653
15647-1-01,8654
15647-1-02,8655
15651-1-01,8656
15651-1-02,8657
15651-1-03,8658
15652-1-01,8659
15653-1-01,8660
15659-1-02,8661
15659-1-03,8662
15662-1-02,8663
15665-1-01,8664
15674-1-01,8665
15675-1-01,8666
15676-1-01,8667
15676-1-02,8668
15676-1-03,8669
15677-1-01,8670
15679-1-01,8671
15681-1-03,8672
15683-1-02,8673
15684-1-02,8674
15689-1-01,8675
15690-1-03,8676
15692-1-01,8677
15696-1-02,8678
15697-1-01,8679
15700-1-01,8680
15704-1-02,8681
15710-1-01,8682
15710-1-02,8683
15711-1-01,8684
15713-1-02,8685
15714-1-01,8686
15715-1-02,8687
15716-1-03,8688
15721-1-01,8689
15722-1-03,8690
15726-1-01,8691
15728-1-01,8692
15729-1-04,8693
15735-1-01,8694
15737-1-02,8695
15738-1-01,8696
15739-1-02,8697
15739-1-03,8698
15740-1-03,8699
15745-1-01,8700
15748-1-02,8701
15750-1-01,8702
15752-1-01,8703
15753-1-01,8704
15754-1-02,8705
15755-1-01,8706
15759-1-01,8707
15760-1-04,8708
15761-1-01,8709
15762-1-01,8710
15762-1-02,8711
15764-1-01,8712
15764-1-02,8713
15765-1-04,8714
15768-1-01,8715
15768-1-02,8716
15769-1-02,8717
15772-1-01,8718
15773-1-02,8719
15778-1-01,8720
15778-1-02,8721
15779-1-01,8722
15781-1-01,8723
15781-1-02,8724
15782-1-02,8725
15783-1-01,8726
15785-1-02,8727
15789-1-02,8728
15796-1-01,8729
15800-1-01,8730
15804-1-01,8731
15805-1-02,8732
15807-1-02,8733
15809-1-01,8734
15813-1-01,8735
15814-1-01,8736
15814-1-02,8737
15817-1-02,8738
15819-1-01,8739
15822-1-02,8740
15823-1-01,8741
15827-1-02,8742
15828-1-02,8743
15831-2-02,8744
15837-1-02,8745
15838-1-01,8746
15839-1-03,8747
15840-1-01,8748
15841-1-01,8749
15842-1-03,8750
15843-1-01,8751
15846-1-03,8752
15849-1-03,8753
15850-1-01,8754
15852-1-01,8755
15853-1-01,8756
15855-1-02,8757
15855-1-03,8758
15855-1-05,8759
15856-1-02,8760
15857-1-02,8761
15860-1-01,8762
15863-1-01,8763
15864-1-01,8764
15871-1-01,8765
15872-1-01,8766
15873-1-01,8767
15873-1-02,8768
15874-1-01,8769
15874-1-03,8770
15878-1-01,8771
15878-1-02,8772
15880-1-01,8773
15881-1-01,8774
15883-1-01,8775
15884-1-04,8776
15886-1-02,8777
15887-1-02,8778
15889-1-01,8779
15890-1-01,8780
15893-1-01,8781
15899-1-01,8782
15900-1-01,8783
15902-1-02,8784
15902-1-03,8785
15904-1-02,8786
15907-1-01,8787
15907-1-04,8788
15908-1-03,8789
15908-1-04,8790
15910-1-03,8791
15912-1-01,8792
15915-1-01,8793
15916-1-01,8794
15920-1-01,8795
15928-1-03,8796
15930-1-02,8797
15931-1-04,8798
15934-1-02,8799
15936-1-02,8800
15936-2-01,8801
15937-1-01,8802
15938-1-02,8803
15939-1-02,8804
15940-1-02,8805
15942-1-01,8806
15944-1-01,8807
15946-1-01,8808
15947-1-01,8809
15948-1-02,8810
15951-1-03,8811
15952-1-01,8812
15956-1-01,8813
15957-1-01,8814
15958-1-02,8815
15960-1-01,8816
15961-1-01,8817
15962-1-01,8818
15966-1-02,8819
15968-1-02,8820
15972-1-01,8821
15973-1-01,8822
15974-1-02,8823
15975-1-01,8824
15976-1-01,8825
15979-1-01,8826
15982-1-02,8827
15984-1-01,8828
15991-1-02,8829
15991-1-03,8830
15995-1-02,8831
15998-1-02,8832
16000-1-01,8833
16003-1-02,8834
16005-1-01,8835
16006-1-02,8836
16008-1-01,8837
16010-1-02,8838
16013-1-01,8839
16014-1-01,8840
16014-1-05,8841
16015-1-01,8842
16020-1-02,8843
16023-1-01,8844
16023-1-02,8845
16027-1-01,8846
16029-1-02,8847
16030-1-01,8848
16031-1-01,8849
16034-1-02,8850
16035-1-01,8851
16036-1-02,8852
16037-1-01,8853
16039-1-01,8854
16043-1-02,8855
16047-1-01,8856
16048-1-01,8857
16050-1-02,8858
16050-1-03,8859
16052-1-02,8860
16056-1-01,8861
16056-1-02,8862
16057-1-02,8863
16062-1-04,8864
16062-1-06,8865
16063-1-01,8866
16065-1-02,8867
16066-1-01,8868
16070-1-02,8869
16071-1-02,8870
16071-1-03,8871
16075-1-01,8872
16075-1-02,8873
16077-1-01,8874
16078-1-02,8875
16078-1-03,8876
16079-1-01,8877
16081-1-02,8878
16081-1-03,8879
16083-1-01,8880
16086-1-01,8881
16086-1-03,8882
16092-1-02,8883
16095-1-01,8884
16096-1-01,8885
16097-1-02,8886
16099-1-02,8887
16101-1-02,8888
16104-1-01,8889
16105-1-01,8890
16107-1-01,8891
16108-1-01,8892
16109-1-01,8893
16110-1-02,8894
16114-1-02,8895
16122-1-01,8896
16124-1-01,8897
16128-1-01,8898
16129-1-01,8899
16130-1-01,8900
16134-1-03,8901
16138-1-01,8902
16139-1-01,8903
16140-1-02,8904
16140-1-03,8905
16141-1-02,8906
16142-1-01,8907
16142-1-03,8908
16145-1-01,8909
16146-1-02,8910
16149-1-01,8911
16151-1-01,8912
16152-1-02,8913
16154-1-01,8914
16158-1-02,8915
16161-1-01,8916
16165-1-01,8917
16168-1-01,8918
16168-1-02,8919
