PeID,WeID,choice,Tw,Tf1,Tf2,Tc,w,Ec,ta,mod_TD,mod_TC,mod_ED,mod_CP,T_mod_10h,female,zona_centro,zona_sur,edad_65mas,n_trabajadores,vive_pareja,educ_secundaria,educ_tecnica,educ_universitaria,quintil_3,quintil_4,quintil_5,avl_1,avl_2,avl_3,avl_4,avl_5,avl_6,avl_7,chc_1,chc_2,chc_3,chc_4,chc_5,chc_6,chc_7,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6,wd_7,wc_1,wc_2
6118,1,5,25.17,70.83,5.79,66.21,3.113415,78.36465555,168,1,0,0,0,2.517,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6118,2,5,25.17,70.83,5.79,66.21,3.113415,78.36465555,168,0,0,1,0,1.917,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6119,1,1,78.94,19.17,11.12,58.77,4.533549,249.07836672,168,0,0,0,0,4.8,0,0,1,0,2,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6119,2,1,78.94,19.17,11.12,58.77,4.533549,249.07836672,168,1,0,0,0,1.519,0,0,1,0,2,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6119,3,1,78.94,19.17,11.12,58.77,4.533549,249.07836672,168,0,1,0,0,1.575,0,0,1,0,2,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6120,1,1,69.36,41.65,10.46,46.53,5.116466,251.25809316,168,0,0,0,0,3.5,1,0,1,0,2,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6120,2,5,69.36,41.65,10.46,46.53,5.116466,251.25809316,168,1,0,0,0,2.647,1,0,1,0,2,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6121,1,1,58.32,51.43,4.49,53.76,2.724971,97.560292,168,0,0,0,0,4.8,0,0,1,0,2,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6121,2,1,58.32,51.43,4.49,53.76,2.724971,97.560292,168,0,1,0,0,0.209,0,0,1,0,2,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6122,1,7,45.96,33.03,9.46,79.55,2.436167,75.2262248,168,0,0,0,0,1.8,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
6122,2,5,45.96,33.03,9.46,79.55,2.436167,75.2262248,168,0,0,1,0,1.384,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6123,1,1,78.19,42.44,12.91,34.46,4.529736,242.87005781,168,1,0,0,0,3.319,0,1,0,0,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6124,1,1,62.66,42,9.92,53.42,2.249237,101.9772174,168,0,0,0,0,4.5,1,1,0,0,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6124,2,7,62.66,42,9.92,53.42,2.249237,101.9772174,168,1,0,0,0,1.766,1,1,0,0,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
6125,1,1,52.9,24.62,9.2,81.28,7.559922,189.4298785,168,0,0,0,0,4.5,0,0,0,0,2,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6125,2,1,52.9,24.62,9.2,81.28,7.559922,189.4298785,168,1,0,0,0,0.657,0,0,0,0,2,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6126,1,1,83.2,25.37,7.42,52.01,4.118505,263.4195928,168,0,0,0,0,3.6,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6126,2,1,83.2,25.37,7.42,52.01,4.118505,263.4195928,168,1,0,0,0,2.367,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6127,1,5,46.63,37.98,5.76,77.63,3.082661,81.34448243,168,1,0,0,0,4.662,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6128,1,1,75.32,33.48,8.85,50.35,5.898065,260.6522916,168,0,0,0,0,4.5,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6128,2,1,75.32,33.48,8.85,50.35,5.898065,260.6522916,168,1,0,0,0,1.61,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6129,1,1,62.05,24.84,11.21,69.9,3.13321,114.475024396893,168,1,0,0,0,2.704,1,1,0,0,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6130,1,1,54.97,33.28,15.36,64.39,5.35943,108.079613336084,168,0,0,0,0,4.5,0,1,0,0,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6130,2,1,54.97,33.28,15.36,64.39,5.35943,108.079613336084,168,1,0,0,0,0.997,0,1,0,0,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6131,1,1,59.5,28.66,15.49,64.35,11.283204,372.5106575,168,0,0,0,0,4.4,0,0,1,0,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6132,1,3,77.41,30.87,7.54,52.18,5.2427,235.84738682,168,0,0,0,0,6,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
6132,2,5,77.41,30.87,7.54,52.18,5.2427,235.84738682,168,1,0,0,0,1.741,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6133,1,1,50.37,19.44,9.74,88.45,3.228864,162.63787968,168,1,0,0,0,5.007,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6133,2,5,50.37,19.44,9.74,88.45,3.228864,162.63787968,168,0,0,0,1,1.194,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6134,1,5,35.48,53,6.54,72.98,3.006088,106.65600224,168,1,0,0,0,3.548,0,0,0,0,2,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6135,1,2,49.58,52.75,9.63,56.04,4.389679,10.391711351429,168,1,0,0,0,0.506,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6136,1,2,57.41,28.81,9.8,71.98,2.836997,96.3519693,168,0,0,0,0,4.5,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6137,1,5,8.79,55.5,5.15,98.56,3.079246,27.06657234,168,1,0,0,0,0.374,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6137,2,2,8.79,55.5,5.15,98.56,3.079246,27.06657234,168,0,0,1,0,2.02,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6138,1,1,15.12,69.65,10.65,72.58,3.096715,46.8223308,168,0,1,0,0,0.189,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6139,1,5,86.67,20.55,5.14,55.64,3.116429,270.10090143,168,1,0,0,0,5.667,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6140,1,1,66.5,19.07,15.31,67.12,2.814285,152.189964,168,0,0,0,0,4.5,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6141,1,2,65.15,20.75,8.27,73.83,2.330454,95.48910075,168,0,0,0,0,4.8,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6141,2,1,65.15,20.75,8.27,73.83,2.330454,95.48910075,168,1,0,0,0,1.715,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6142,1,2,48.05,49.06,2.83,68.06,3.643635,46.8172294057811,168,0,0,0,0,4.4,0,0,0,0,5,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6143,1,1,82.33,30.31,10.96,44.4,12.063169,456.954795341463,168,1,0,0,0,3.043,0,0,0,0,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6144,1,1,73.67,36.39,5.56,52.38,2.809633,180.43565476,168,0,0,0,0,4.5,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6144,2,7,73.67,36.39,5.56,52.38,2.809633,180.43565476,168,1,0,0,0,1.657,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
6144,3,1,73.67,36.39,5.56,52.38,2.809633,180.43565476,168,0,1,0,0,1.21,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6145,1,5,49.79,23.79,12.62,81.8,3.040886,151.40571394,168,0,0,0,1,0.591,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6146,1,5,26.72,62.2,7.82,71.26,3.06115,11.8602916363636,168,1,0,0,0,2.672,1,1,0,1,2,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6147,1,5,60.04,46.5,5.46,56,3.036471,182.30971884,168,1,0,0,0,5.975,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6148,1,1,56.4,21.68,12.85,77.07,2.854655,102.9625566,168,0,0,0,0,4.5,0,1,0,0,2,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6148,2,1,56.4,21.68,12.85,77.07,2.854655,102.9625566,168,0,1,0,0,0.474,0,1,0,0,2,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6149,1,4,78.23,16.64,15.45,57.68,1.288531,100.80180934,168,0,0,0,0,4.5,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
6149,2,5,78.23,16.64,15.45,57.68,1.288531,100.80180934,168,1,0,0,0,3.001,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6149,3,5,78.23,16.64,15.45,57.68,1.288531,100.80180934,168,0,1,0,0,0.322,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6150,1,2,38.72,49.41,8.43,71.44,3.166815,57.9590768,168,1,0,0,0,3.871,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6150,2,5,38.72,49.41,8.43,71.44,3.166815,57.9590768,168,0,1,0,0,0.001,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6151,1,1,54.95,33.06,9.72,70.27,10.052291,245.8734081,168,0,0,0,0,4,0,0,0,0,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6151,2,1,54.95,33.06,9.72,70.27,10.052291,245.8734081,168,1,0,0,0,1.495,0,0,0,0,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6151,3,1,54.95,33.06,9.72,70.27,10.052291,245.8734081,168,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6152,1,1,57.82,46.68,7.49,56.01,3.110798,37.870168293846,168,0,0,0,0,4.8,0,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6153,1,2,52.81,45.18,9.9,60.11,2.63716,20.9299561315385,168,0,0,0,0,4.8,0,0,1,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6154,1,4,48.85,57.37,4.57,57.21,1.53902,95.1611295,168,0,0,0,0,2.8,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
6155,1,7,77.72,33.45,7.66,49.17,3.037494,233.98402752,168,1,0,0,0,7.084,1,0,1,0,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
6156,1,6,55.7,28.35,10.9,73.05,3.604958,128.5961322,168,0,0,0,0,2.8,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
6157,1,5,46.09,34.39,17.83,69.69,3.27592,34.862648983206,168,1,0,0,0,4.5,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6158,1,3,50.14,34.09,5.42,78.35,6.109285,166.66955996,168,1,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
6159,1,5,27.76,47.85,10.96,81.43,3.225142,32.4098160018468,168,1,0,0,0,2.776,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6160,1,1,64.6,25.7,12.92,64.78,3.916159,186.6938696,168,0,0,0,0,4,1,0,1,0,2,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6160,2,1,64.6,25.7,12.92,64.78,3.916159,186.6938696,168,1,0,0,0,2.404,1,0,1,0,2,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6160,3,1,64.6,25.7,12.92,64.78,3.916159,186.6938696,168,0,1,0,0,0.056,1,0,1,0,2,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6161,1,1,47.98,32.72,12.95,74.35,5.768305,182.05327612,168,0,0,0,0,4,0,0,1,0,2,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6161,2,1,47.98,32.72,12.95,74.35,5.768305,182.05327612,168,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6162,1,1,2.06,45.66,8.92,111.36,3.10858,6.4036748,168,0,0,1,0,5.028,0,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6163,1,1,58.42,27.57,14.66,67.35,3.266096,144.10536196,168,0,0,0,0,4.5,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6164,1,2,65.99,32.21,3.55,66.25,2.966851,195.78249749,168,0,1,0,0,4.708,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6165,1,2,99.51,19.46,8.56,40.47,2.840502,253.1183851,168,0,0,0,0,4.5,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6165,2,5,99.51,19.46,8.56,40.47,2.840502,253.1183851,168,1,0,0,0,2.52,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6165,3,2,99.51,19.46,8.56,40.47,2.840502,253.1183851,168,0,1,0,0,2.931,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6166,1,5,29.67,64.25,11.61,62.47,3.10992,22.0096441570093,168,1,0,0,0,2.838,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6167,1,5,33.46,76.09,2.57,55.88,3.074096,102.85925216,168,1,0,0,0,3.34,0,1,0,0,2,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6167,2,5,33.46,76.09,2.57,55.88,3.074096,102.85925216,168,0,0,0,1,1.08,0,1,0,0,2,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6168,1,1,43.11,55.64,18.33,50.92,3.275923,165.43502642,168,1,0,0,0,0.663,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6169,1,1,46.35,37.54,13.09,71.02,6.563774,173.2709297,168,0,0,0,0,4.5,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6170,1,2,78.92,29.02,10.35,49.71,3.829193,199.69988656,168,0,0,0,0,4,0,0,0,0,3,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6170,2,2,78.92,29.02,10.35,49.71,3.829193,199.69988656,168,0,1,0,0,2.11,0,0,0,0,3,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6171,1,1,47.98,41.14,3.48,75.4,5.801957,130.96790144,168,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6171,2,1,47.98,41.14,3.48,75.4,5.801957,130.96790144,168,1,0,0,0,0.798,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6171,3,1,47.98,41.14,3.48,75.4,5.801957,130.96790144,168,0,0,0,1,2.126,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6172,1,2,52.44,25.74,8.17,81.65,2.852667,105.10388612,168,0,0,0,0,2.8,1,0,0,0,3,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6172,2,2,52.44,25.74,8.17,81.65,2.852667,105.10388612,168,1,0,0,0,2.444,1,0,0,0,3,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6173,1,5,44.81,42.87,13.1,67.22,2.950043,132.19142683,168,1,0,0,0,3.617,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6173,2,5,44.81,42.87,13.1,67.22,2.950043,132.19142683,168,0,1,0,0,0.864,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6174,1,1,74.95,34.14,6.35,52.56,2.833668,204.14340785,168,0,0,0,0,4.5,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6174,2,1,74.95,34.14,6.35,52.56,2.833668,204.14340785,168,0,1,0,0,0.33,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6175,1,1,71.91,26.14,8.7,61.25,3.608238,197.68839519,168,0,0,0,0,4,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6175,2,1,71.91,26.14,8.7,61.25,3.608238,197.68839519,168,1,0,0,0,3.136,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6176,1,1,45.97,51.13,10.21,60.69,10.952041,238.02531045,168,0,0,0,0,4.5,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6177,1,5,69.75,20.38,13.25,64.62,3.023016,141.745850045455,168,1,0,0,0,4.824,1,1,0,0,2,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6178,1,1,74.79,25.72,6.85,60.64,4.372956,219.78340921,168,0,0,0,0,3.5,1,1,0,0,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6179,1,2,51.73,15.16,8.19,92.92,1.408141,50.86311169,168,0,0,0,0,4,1,1,0,0,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6180,1,1,43.59,25.07,10.84,88.5,3.081654,134.32929786,168,1,0,0,0,4.275,1,0,0,0,2,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6181,1,6,78.5,26.34,6.25,56.91,5.10003,180.5923805,168,0,0,0,0,7,0,0,0,0,2,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
6182,1,1,47.01,45.05,7.12,68.82,5.485836,141.473055937874,168,0,0,0,0,2.8,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6182,2,1,47.01,45.05,7.12,68.82,5.485836,141.473055937874,168,1,0,0,0,0.964,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6183,1,7,41.74,32.59,7.52,86.15,3.07369,128.2958206,168,1,0,0,0,1.599,1,1,0,0,3,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
6184,1,1,65.33,37.88,7.56,57.23,2.853775,132.21711518,168,0,0,0,0,4,0,0,1,0,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6184,2,1,65.33,37.88,7.56,57.23,2.853775,132.21711518,168,1,0,0,0,1.459,0,0,1,0,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6184,3,1,65.33,37.88,7.56,57.23,2.853775,132.21711518,168,0,0,0,1,0.687,0,0,1,0,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6185,1,1,64.44,41.93,7.93,53.7,5.732318,214.51058368,168,0,0,0,0,4.2,1,0,1,0,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6185,2,1,64.44,41.93,7.93,53.7,5.732318,214.51058368,168,1,0,0,0,1.148,1,0,1,0,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6185,3,1,64.44,41.93,7.93,53.7,5.732318,214.51058368,168,0,1,0,0,1.096,1,0,1,0,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6186,1,5,14.83,48.44,11.37,93.36,3.0603,45.384249,168,1,0,0,0,1.483,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6187,1,5,92.89,22.98,9.5,42.63,17.682391,578.135872175366,168,0,0,0,0,4.5,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
6187,2,4,92.89,22.98,9.5,42.63,17.682391,578.135872175366,168,0,1,0,0,3.702,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
6188,1,4,40.88,51.49,14.14,61.49,2.966158,121.25653904,168,0,1,0,0,2.333,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
6189,1,7,61.17,29.41,11.45,65.97,3.452833,135.41978035,168,0,0,0,0,4.5,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
6190,1,1,29.39,19.67,25.77,93.17,3.030157,89.05631423,168,1,0,0,0,2.612,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6190,2,5,29.39,19.67,25.77,93.17,3.030157,89.05631423,168,0,1,0,0,0.327,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
